what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1266238959308
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1266238959308
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1266238959321
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1266238959322
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1266238959322
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1266238959324
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1266238959336
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1266238959337
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1266238959338
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1266238959350
started,bundle,com.aptana.ide.core,2.0.0.1258063583,"com.aptana.ide.core",1266238959350
started,bundle,com.aptana.ide.core.ui,2.0.2.1257900571,"com.aptana.ide.core.ui",1266238959351
started,bundle,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui",1266238959360
started,bundle,com.aptana.ide.editor.xml,2.0.0.1253913567,"com.aptana.ide.editor.xml",1266238959382
started,bundle,com.aptana.ide.epl,2.0.0.1256160806,"com.aptana.ide.epl",1266238959400
started,bundle,com.aptana.ide.intro,2.0.0.1256597898,"com.aptana.ide.intro",1266238959428
started,bundle,com.aptana.ide.update,2.0.0.1256853725,"com.aptana.ide.update",1266238959429
started,bundle,com.aptana.ide.update.eclipse34,2.0.0.1265135074,"com.aptana.ide.update.eclipse34",1266238959430
started,bundle,com.aptana.ide.update.eclipse35,2.0.0.1265135074,"com.aptana.ide.update.eclipse35",1266238959430
os,sysinfo,,,"linux",1266238959435
arch,sysinfo,,,"x86",1266238959435
ws,sysinfo,,,"gtk",1266238959435
locale,sysinfo,,,"en_US",1266238959435
processors,sysinfo,,,"2",1266238959436
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1266238959436
