what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265989178746
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1265989230505
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989243632
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1265989245008
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989245087
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1265989247506
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989250015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989250233
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1265989274531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265989278531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265989280432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989332565
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1265989334164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989334208
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1265989335574
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989345302
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1265989346749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989346794
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989349900
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989350151
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989356688
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989356812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989388749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989388898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989419515
