what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265988988280
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1265988991966
started,bundle,org.eclipse.pde.core,3.5.100.v20090821,"org.eclipse.pde.core",1265988992080
started,bundle,org.eclipse.jst.jsp.core,1.2.203.v200908241513,"org.eclipse.jst.jsp.core",1265988992220
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265988994348
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989002510
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989023158
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989028654
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989113787
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.TypeHierarchy",1265989117159
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.TypeHierarchy",1265989117176
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265989118091
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989127690
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1265989131424
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1265989131425
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989131446
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265989140898
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265989140929
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1265989140930
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989151818
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265989172138
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265989172258
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265989172427
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265989175100
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265989176413
