what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265987924464
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987924744
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265987926395
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1265987927143
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1265987927148
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1265987928049
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987929724
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987952015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987959976
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987974965
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1265987976443
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265987976492
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1265987976759
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1265987976867
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265987976934
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265987978639
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987989788
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987992569
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265987992678
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265987992833
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265987994003
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265987995819
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265988001670
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265988001780
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265988001944
